created-at,username,text,extr-places,extr-latlon
2017-07-24 17:04:38,ANUJRAJAWAT2050,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[16.3792902, 80.53139279999999][40.2787639, -96.7472875]"
2017-07-24 17:04:34,KamleshBarwal,"RT @purnachaitanya: To support @ArtofLiving flood relief work in Assam (Lakhimpur, etc) contact: Purabi Deka (7002020540) or donate: https:…",RT| Assam| Lakhimpur| Purabi Deka,"[][27.9490794, 80.7824012][]"
2017-07-24 17:04:17,priyankbjp,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[16.3792902, 80.53139279999999][40.2787639, -96.7472875]"
2017-07-24 17:04:11,zubinashara,RT @vijayrupanibjp: Visited State Control Room at Gandhinagar &amp; reviewed the flood situation. Satisfied with the overall preparedness of th…,RT| Gandhinagar,"[23.2156354, 72.63694149999999]"
2017-07-24 17:04:03,the_kv96,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[16.3792902, 80.53139279999999][40.2787639, -96.7472875]"
2017-07-24 17:03:48,nellaimp,"RT @htTweets: #flood fury in Rajasthan, schools closed, IAF choppers fail to rescue stranded people
https://t.co/dBWBF2fLRM https://t.co/P2…",RT| Rajasthan| IAF,"[27.0238036, 74.21793260000001][41.873458, -87.6288916]"
2017-07-24 17:03:40,OfficeofMP,RT @DeshGujarat: Helicopter with relief material for worst affected Dhanera returned after take off  https://t.co/PvYxPSqToQ https://t.co/K…,RT| Dhanera,"[24.5063838, 72.0258406]"
2017-07-24 17:03:38,OfficeofMP,"RT @DeshGujarat: Extremely bad weather in North Gujarat hamper flood rescue operations by Air Force choppers
https://t.co/PvYxPSqToQ https:…",RT| North Gujarat| Air Force,"[22.258652, 71.1923805][33.3801703, -111.8079208]"
2017-07-24 17:03:36,tom_20017,"RT @timesofindia: Parts of Gujarat, Rajasthan face flood fury https://t.co/0tlNiPpRAv https://t.co/aRXkE53xeh",RT| Gujarat| Rajasthan,"[22.258652, 71.1923805][27.0238036, 74.21793260000001]"
2017-07-24 17:03:28,manavnautiya,RT @ashokgehlot51: #Flood situation in several places of #Gujarat continue to remain grim. People are stuck amidst swelling water levels. #…,#,
2017-07-24 17:03:25,manavnautiya,RT @ashokgehlot51: Immediate steps should be taken to save as many lives as possible n provide relief to people stuck in flood waters..#Guj…,RT,
2017-07-24 17:03:23,surabh_singh727,Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banaskantha district.,Govt| NDRF| Army| Banaskantha,"[33.7531694, -84.393435][16.3792902, 80.53139279999999][40.2787639, -96.7472875][24.3454739, 71.7622481]"
2017-07-24 17:03:14,zubinashara,"RT @vijayrupanibjp: At Deesa, to personally review the flood control measures in Banaskantha district. https://t.co/gZwEZHYv4H",RT| Deesa| Banaskantha,NA
2017-07-24 17:03:07,dr9th,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[24.2585031, 72.1906721][16.3792902, 80.53139279999999][40.2787639, -96.7472875]"
2017-07-24 17:03:05,BabarKh14076139,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[16.3792902, 80.53139279999999][40.2787639, -96.7472875]"
2017-07-24 17:02:52,zubinashara,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[16.3792902, 80.53139279999999][40.2787639, -96.7472875]"
2017-07-24 17:02:49,mithu796311,"RT @nanditathhakur: Food packets being prepared by devotees of Santram Mandir, Nadiad for flood affected people of Banaskantha district. ht…",#,
2017-07-24 17:02:42,ModifidBhaaarat,"RT @DeshGujarat: Extremely bad weather in North Gujarat hamper flood rescue operations by Air Force choppers
https://t.co/PvYxPSqToQ https:…",RT| North Gujarat| Air Force,"[22.258652, 71.1923805][33.3801703, -111.8079208]"
2017-07-24 17:02:32,AmitThakerBJP,RT @CMOGuj: Guj CM announces the postponement of Narmada Mahotsav &amp; Ahmedabad Heritage Mahotsav owing to heavy rains &amp; flood-like situation…,RT| Narmada Mahotsav| Ahmedabad Heritage Mahotsav,"[21.7157705, 73.0199087][23.0214604, 72.5857322]"
2017-07-24 17:02:13,Kotharivish,"RT @ashokgehlot51: Flood like situation in many parts of #Rajasthan including Jalore is worrying. 
https://t.co/ARwt6SkDrQ",RT| Jalore,"[25.1256823, 72.1416132]"
2017-07-24 17:02:11,MaliChunnilal,RT @ashokgehlot51: Immediate steps should be taken to save as many lives as possible n provide relief to people stuck in flood waters..#Guj…,RT,
2017-07-24 17:02:06,MaliChunnilal,RT @ashokgehlot51: #Flood situation in several places of #Gujarat continue to remain grim. People are stuck amidst swelling water levels. #…,#,
2017-07-24 17:01:55,nanditathhakur,"Food packets being prepared by devotees of Santram Mandir, Nadiad for flood affected people of Banaskantha district. https://t.co/vDE78nunMh",Food| Santram Mandir| Nadiad| Banaskantha,"[27.964427, -82.786239][22.689184, 72.8641102][22.6915853, 72.86336349999999][24.3454739, 71.7622481]"
2017-07-24 17:01:53,MadhaviBhuta,RT @PathanAsmakhan: Once when @narendramodi Ji was CM there was similar flood in Gujarat. He returned from Australia and went (cont) https:…,RT| Gujarat| Australia,"[22.258652, 71.1923805][-25.274398, 133.775136]"
2017-07-24 17:01:42,Shivam_h9,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[16.3792902, 80.53139279999999][40.2787639, -96.7472875]"
2017-07-24 17:01:33,Akashdave911,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[16.3792902, 80.53139279999999][40.2787639, -96.7472875]"
2017-07-24 17:01:31,AsgarQureshi6,RT @ashokgehlot51: #Flood situation in several places of #Gujarat continue to remain grim. People are stuck amidst swelling water levels. #…,#,
2017-07-24 17:01:30,VrushantVicky,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[16.3792902, 80.53139279999999][40.2787639, -96.7472875]"
2017-07-24 17:01:27,ihardikshah,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,NA
2017-07-24 17:01:16,NNareshbharvad,"RT @pradipsinhbjp: CM @vijayrupanibjp ji is taking every step to help the people, From last 24 hours he is working tirelessly to review the…",RT,
2017-07-24 17:01:09,themahendrab,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,NA
2017-07-24 17:01:08,NNareshbharvad,RT @pradipsinhbjp: From Aerial Survey to high level meeting with Admin. He is undertaking every minute stock of Flood Situation of Gujarat.…,RT| Aerial Survey| Admin| Flood Situation,"[40.07184400000001, -75.00594199999999][33.6087507, -112.0322205][]"
2017-07-24 17:00:52,Shrutishah93,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[16.3792902, 80.53139279999999][40.2787639, -96.7472875]"
2017-07-24 17:00:46,mithu796311,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[16.3792902, 80.53139279999999][40.2787639, -96.7472875]"
2017-07-24 17:00:41,Namratanamrvani,@mahendra_gogar @vijyantjoshi @RJdevaki Army is recuing pple all over Gujarat . It's a flood like situation .,Gujarat,"[22.258652, 71.1923805]"
2017-07-24 17:00:39,GirishRSingh,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[16.3792902, 80.53139279999999][40.2787639, -96.7472875]"
2017-07-24 17:00:34,Kotharivish,RT @ashokgehlot51: #Flood situation in several places of #Gujarat continue to remain grim. People are stuck amidst swelling water levels. #…,#,
2017-07-24 17:00:29,Kotharivish,RT @ashokgehlot51: Immediate steps should be taken to save as many lives as possible n provide relief to people stuck in flood waters..#Guj…,RT,
2017-07-24 17:00:20,poopathi_raja,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[][40.2787639, -96.7472875]"
2017-07-24 17:00:11,nishant1288,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[16.3792902, 80.53139279999999][40.2787639, -96.7472875]"
2017-07-24 17:00:08,rajpriyanka1,RT @ANI_news: Gujarat: 17 trains cancelled from 24 July to 28 July due to flood in Rajkot's Maliya Miyana region.,RT| Rajkot| Maliya Miyana,"[22.3038945, 70.80215989999999][]"
2017-07-24 17:00:02,DoshiDevang,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[16.3792902, 80.53139279999999][40.2787639, -96.7472875]"
2017-07-24 17:00:02,htTweets,"#flood fury in Rajasthan, schools closed, IAF choppers fail to rescue stranded people
https://t.co/dBWBF2fLRM https://t.co/P2datZHaBz",Rajasthan| IAF,"[27.0238036, 74.21793260000001][41.873458, -87.6288916]"
2017-07-24 16:59:52,Deepak_S_Biren,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[16.3792902, 80.53139279999999][40.2787639, -96.7472875]"
2017-07-24 16:59:52,bjpniraj,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[16.3792902, 80.53139279999999][40.2787639, -96.7472875]"
2017-07-24 16:59:45,MartuMirandFer,"RT @htTweets: Army, IAF carry out relief and rescue ops as Gujarat, Rajasthan face #flood fury
https://t.co/sOsyTXZrno https://t.co/N7AEptM…",RT| Army| IAF| Gujarat| Rajasthan,"[40.2787639, -96.7472875][41.873458, -87.6288916][22.258652, 71.1923805][27.0238036, 74.21793260000001]"
2017-07-24 16:59:40,jaydeepjadeja99,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[16.3792902, 80.53139279999999][40.2787639, -96.7472875]"
2017-07-24 16:59:37,Anil_Patel_,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[16.3792902, 80.53139279999999][40.2787639, -96.7472875]"
2017-07-24 16:59:35,ImVpatel,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[16.3792902, 80.53139279999999][40.2787639, -96.7472875]"
2017-07-24 16:59:29,VKodrani,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[16.3792902, 80.53139279999999][40.2787639, -96.7472875]"
2017-07-24 16:59:27,RamanujVijay2,RT @iPankajShukla: Rescue operation by #NDRF team in flood affected area. https://t.co/zyrqoXWtMZ,RT| NDRF,"[16.3792902, 80.53139279999999]"
2017-07-24 16:59:27,ParagDr,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[16.3792902, 80.53139279999999][40.2787639, -96.7472875]"
2017-07-24 16:59:11,kmlshdbh,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,NA
2017-07-24 16:59:05,my_surati92,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[16.3792902, 80.53139279999999][16.3792902, 80.53139279999999][40.2787639, -96.7472875]"
2017-07-24 16:58:49,OmMathur_bjp,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[16.3792902, 80.53139279999999][40.2787639, -96.7472875]"
2017-07-24 16:58:34,rajikakacheria,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[16.3792902, 80.53139279999999][40.2787639, -96.7472875]"
2017-07-24 16:58:34,manishpandya123,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[16.3792902, 80.53139279999999][40.2787639, -96.7472875]"
2017-07-24 16:58:29,iShalavbjp,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[16.3792902, 80.53139279999999][40.2787639, -96.7472875]"
2017-07-24 16:58:28,Vivek2797,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,RT| NDRF| Army,"[16.3792902, 80.53139279999999][40.2787639, -96.7472875]"
2017-07-24 16:58:25,TrivediMithile1,"RT @pradipsinhbjp: CM @vijayrupanibjp ji is taking every step to help the people, From last 24 hours he is working tirelessly to review the…",RT,
2017-07-24 16:58:24,CMforGujarat,Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banaskantha district.,Govt| NDRF| Army| Banaskantha,"[33.7531694, -84.393435][16.3792902, 80.53139279999999][40.2787639, -96.7472875][24.3454739, 71.7622481]"
2017-07-24 16:58:22,Irfanthoughts,RT @ashokgehlot51: #Flood situation in several places of #Gujarat continue to remain grim. People are stuck amidst swelling water levels. #…,#,
2017-07-24 16:58:21,vijayrupanibjp,Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banaskantha district.,Govt| NDRF| Army| Banaskantha,"[33.7531694, -84.393435][16.3792902, 80.53139279999999][40.2787639, -96.7472875][24.3454739, 71.7622481]"
2017-07-24 16:58:20,Irfanthoughts,RT @ashokgehlot51: Immediate steps should be taken to save as many lives as possible n provide relief to people stuck in flood waters..#Guj…,RT,
2017-07-24 16:57:45,VrushantVicky,"RT @pradipsinhbjp: CM @vijayrupanibjp ji is taking every step to help the people, From last 24 hours he is working tirelessly to review the…",RT,
2017-07-24 16:57:33,mrugeshbjp,"RT @pradipsinhbjp: CM @vijayrupanibjp ji is taking every step to help the people, From last 24 hours he is working tirelessly to review the…",RT,
2017-07-24 16:56:57,AkshyChdry,"RT @pradipsinhbjp: CM @vijayrupanibjp ji is taking every step to help the people, From last 24 hours he is working tirelessly to review the…",RT,
2017-07-24 16:56:45,DeshGujarat,Helicopter with relief material for worst affected Dhanera returned after take off  https://t.co/PvYxPSqToQ https://t.co/KxnefKcvCk,Helicopter| Dhanera,"[33.7194016, -78.8949404][24.5063838, 72.0258406]"
2017-07-24 16:56:20,newsmen_in,Incessant #rain creates# flood-like situation in 5 #Bengal dists #Monsoon https://t.co/MPrbgltqSb,,[]
2017-07-24 16:56:09,Siddhan54301462,"RT @DeshGujarat: Extremely bad weather in North Gujarat hamper flood rescue operations by Air Force choppers
https://t.co/PvYxPSqToQ https:…",RT| North Gujarat| Air Force,"[22.258652, 71.1923805][33.3801703, -111.8079208]"
2017-07-24 16:55:46,DeshGujarat,"Extremely bad weather in North Gujarat hamper flood rescue operations by Air Force choppers
https://t.co/PvYxPSqToQ https://t.co/J3ShqN8FxG",North Gujarat| Air Force,"[22.258652, 71.1923805][33.3801703, -111.8079208]"
2017-07-24 16:55:24,abhaymrn,RT @iPankajShukla: Rescue operation by #NDRF team in flood affected area. https://t.co/zyrqoXWtMZ,RT| NDRF,"[16.3792902, 80.53139279999999]"
2017-07-24 16:55:15,DrDevRathore,RT @vijayrupanibjp: Visited State Control Room at Gandhinagar &amp; reviewed the flood situation. Satisfied with the overall preparedness of th…,RT| Gandhinagar,"[23.2156354, 72.63694149999999]"
2017-07-24 16:54:52,SRai786786,RT @ashokgehlot51: Immediate steps should be taken to save as many lives as possible n provide relief to people stuck in flood waters..#Guj…,RT,
