place,lat,lon
Mara,-1.7753538,34.1531947
Dharla,20.4637233,75.4377172
LIVE,19.0475573,72.8609995
Find,43.6567772,-70.2575034
NFRailways,26.0443396,89.9720122
PLESE,48.2318968,19.7511607
NEAR,32.1085367,76.4779977
NARKATIAGANJ,27.1059249,84.4645184
WEST,5.4638158,10.8000051
BIHAR,25.0960742,85.3131194
SIR,40.7562513,-73.9984725
GOKHULA,25.6178993,85.053395
NAMO,-36.8516259,174.7446359
HatchTag,33.57049,-117.182216
GreaterKalgachia,26.361251,90.8686173
Chiniot,31.7285872,72.9814877
VIGILANT,47.9432409,-122.2628117
Railgate,44.5554829,-68.4291822
Chitwan,27.529131,84.3542049
HimalayanTimes,27.6998743,85.3271668
Double,36.2524281,-92.6258231
Hills,39.059617,-95.6651869
NortheastIndiaFlood,26.1326798,91.8069753
RiverMahananda,24.8449453,88.1434074
Low,33.562534,-116.6844469
SaptakoshiDam,26.107389,86.8551096
ManyParts,33.7431504,-85.2877557
OnwardNepal,27.713641,85.3243662
Ohhh,35.6452208,139.6993765
CMji,45.451889,-73.0423054
Spoke,42.399013,-71.1242387
Platform,34.0269167,-118.3877819
Terrible,36.019226,-115.119507
Plz,41.806354,-88.047612
KishanganjBihar,25.6843055,86.947388
Holocuast,38.8867076,-77.0326074
Siemanchal,26.1687778,87.4206121
KashishBihar,26.30086,87.2627115
HMO,29.0903633,-111.0521299
Jhanjharpur,26.2674009,86.2969422
SouthGaroHills,25.3300969,90.563609
Baghmara,25.1934906,90.634631
Senior,39.6399807,-86.857989
CMOBihar,25.6013266,85.1077662
PartsOfNorthEast,-3.8100676,-38.5115986
BagmatiRiver,27.4624696,85.3624855
Corridor,41.944821,-87.6643095
ThapathaliBridge,27.6894329,85.3169234
Gorakhpur,29.4438165,75.6702647
Trump,36.1295381,-115.1725684
NDRFAND,16.3792902,80.5313928
Bhai,6.3796138,-8.5281613
GHATAL,22.6636967,87.7468071
Park,39.0897928,-105.5943388
Kisanganj,26.0917422,87.9383822
Gaunaha,27.2328611,84.4500844
Kathmandu,27.7172453,85.3239605
Wildlife,39.4645787,-121.8855362
NewIndia,30.239918,-97.753163
Sindhuli,27.2568824,85.971322
Dang,20.8253781,73.7007088
RF,35.4364061,-99.7256618
Biratnagar,26.4524746,87.271781
HEAVY,13.6950966,100.6477906
DrRamShankarMP,22.7195687,75.8577258
Packet,40.7121502,-74.0098274
Dhemaji,27.608731,94.7691586
HELPTO,52.40314,13.0655
ESCAP,13.7634029,100.5082958
DearAll,35.6734965,139.6647563
WOREC,27.6731948,85.3379499
FloodVictim,39.4091651,-85.0094584
CTR,37.0915891,-76.4732309
PLEASE,40.6654194,-73.9892429
NH,43.1938516,-71.5723953
OnlineKhabar,27.6876771,85.3303092
KatiharFlood,25.5707714,87.5555105
NationalUniversity,32.8294811,-117.1272507
Ndtv,28.5538557,77.2311003
Topa,34.1522248,-118.6494531
Saptari,26.6172621,86.7013894
AMUNetwork,27.9135016,78.0781901
AMU,43.593004,-0.747187
AIRPhoto,47.940514,-122.206636
Munindra,18.4325894,79.1347542
Bombay,19.0759837,72.8776559
Golakganj,26.1055618,89.8311875
Gossaigaon,26.4370914,89.9766792
Apply,38.885965,-77.094433
SystemManager,37.5179717,-76.9775488
SoftwareEngineerPost,29.336703,78.372846
Connectivity,47.949293,0.142049
Laxmipur,22.9454033,90.8341624
Maldi,16.2084038,73.5446889
Incessant,40.4557044,-74.4847683
HERE,40.7251137,-74.0048398
NOW,40.1679683,69.371189
Surendranagar,22.7201319,71.649536
IMD,28.5896868,77.2218904
RamakrishnaMission,28.6396,77.209684
Met,49.1193089,6.1757156
IndianExpress,28.5875094,77.3317488
HapPy,56.9132971,24.0990636
Sipu,30.30764,80.5107574
Sindhupalchok,27.9512034,85.684578
Bhotekoshi,27.8312092,85.7666606
ETCFO,43.6694873,-79.3775323
FloodAlert,16.1322924,120.67945
Parliament,45.4235937,-75.700929
Surge,32.3806852,-86.1631382
ReliefTeam,34.1406977,-118.0213863
Tezpur,26.6528495,92.7925592
Kyaikto,17.3124678,97.0149006
Airforce,39.8164442,-84.0421062
Certain,37.7854687,-122.3980539
Siouxland,43.5494652,-96.7291766
Type,43.6455743,-79.4115565
Jajpur,20.7652197,86.1751759
Keonjhar,21.628933,85.5816847
Mayurbhanj,22.0086978,86.4187308
DistrictOfficials,38.8964424,-77.0300958
Baitarani,21.430626,86.1091555
Subarnarekha,22.5734222,88.3625121
Budhabalanga,21.5077686,86.9936336
Brahmani,19.3843278,74.7541889
Limbdi,22.5663018,71.7963228
NDRFTeam,23.7145436,91.2738676
KhambhlavVillage,20.8726573,72.8589327
GujaratRainRailway,21.7033938,72.9996791
MaliyaMiyana,23.1034031,70.7553175
Chhattisgarh,21.2786567,81.8661442
MCBC,28.55,-81.36
SiliconValley,37.387474,-122.0575434
Audit,34.7456872,-92.2865752
Saurashtra,21.8466651,70.8119953
NewsNation,28.5407595,77.3328244
WATCHNational,39.9493617,-75.1537628
SAD,52.4519832,16.7280532
NEWS,33.7856343,-84.3956589
Veda,38.9383451,-104.7973942
MIDAS,44.466492,-73.174107
IdeaGeneration,55.7565595,-4.1700035
Watch,52.4852429,-2.1140822
River,53.4660798,-2.3490843
NewZealand,-40.900557,174.885971
PTI_News,26.3477713,90.5179537
Wicket,43.6552782,-79.4566053
AssamMPs,26.2006043,92.9375739
PMShri,-7.1210658,-34.9772628
Central,32.778651,-108.153234
NashikLatest,20.0064643,73.7840268
SavarkarNagarWater,19.0601346,72.8340542
HirakudDam,21.5305898,83.8704949
Full,47.6156966,8.2073792
Chotila,22.4235817,71.1946097
Bhadrak,21.0582737,86.4958396
Sundergarh,22.0571189,84.6897495
IGSSS,28.5888295,77.2280538
WestImphal,24.7827837,93.8858955
Sambalpur,21.4668716,83.9811665
IndianAirForce,28.5740281,77.1166803
CollectorNashik,20.003449,73.7826217
Wisconsin,43.7844397,-88.7878678
RohitAshokJoshi,18.9978947,72.83106
Shoutout,30.7070153,76.8914728
KateFlood,39.8731549,-86.144363
BismillahgarhVillage,32.480139,74.4976636
Assured,32.7650771,-96.5826764
Rupala,29.2766803,80.3435908
Luxury,35.1680487,136.921183
PMOIndiaPeople,11.006667,76.951102
Clever,37.7765437,-122.4140651
Ayeyarwady,17.0342125,95.2266675
JalsaGah,25.4637142,86.0770511
ParadeGround,25.4391094,81.8702405
JaiHind,42.0073663,-88.1492126
Dead,45.2302132,-70.201315
CongressParty,17.7400433,83.3397366
SouthBengal,22.9867569,87.8549755
FloodWaters,45.0114736,-83.7951444
Adventure,62.309716,-150.1843227
RowRowRow,40.7111576,-74.0078404
TIMES,41.8876736,-87.6236084
GM,13.443182,-15.310139
Ghatal,22.6636967,87.7468071
WestMidnapore,22.4080376,87.3810727
PTI,36.1043671,-79.9351805
DeesaAPMC,24.349814,72.1404576
CongressMLA,27.7381481,75.7898068
Aamir,30.8849229,75.799825
Twitter,37.7767964,-122.4166041
Blr,36.0374028,-86.8074194
Cobgressy,34.162526,-112.8507374
GroundZeroFlood,29.973474,-90.012579
PalanpurRoad,21.2099459,72.7831829
GoshalaSriGodhamMahatirth,24.7322673,71.8435696
GujratBJP,23.1476138,72.6353094
LS,-29.609988,28.233608
NEIndia,25.5736012,93.2472565
AamirKhan,19.295875,73.073113
Great,43.1240448,-89.3499345
RSS,44.9481672,-93.0884364
NEEPCO,27.213647,93.8007432
EarlyWarningSystem,33.6364943,-111.8874885
Man,54.236107,-4.548056
Bad,27.4158168,77.6707924
Krishna,29.8138765,-82.4676275
RS,44.016521,21.005859
Chinese,35.86166,104.195397
AvoidChina,30.6847782,76.741092
Pappu,22.572646,88.363895
Shirt,38.9418322,-118.7818
Pants,37.760516,-122.421845
MCU,40.6939226,-73.9876523
Adani,28.4457783,77.0400884
RevenueDept,12.303534,76.64611
GAURAV,25.610263,85.139507
KamalChaap,28.6829675,77.2020992
Pali,25.7710893,73.3234478
Sirohi,24.8851548,72.8574558
Fake,11.75,9.533333
Mudichur,12.909477,80.0702555
HAI,39.7619031,-105.034743
Hygiene,40.1893942,-105.1781092
Thara,23.9719332,71.8245196
Telugu,34.0452266,-81.1325135
Rapaport,40.7583387,-73.981231
Reuters,40.7086765,-74.0115129
NMApp,53.550634,-113.670385
OldPost,51.2390108,-0.1280777
SkymetWeather,28.5488804,77.2511116
Girijaline,17.4796988,78.5484674
KarbiAnglongDistrict,26.186085,93.5812692
GohpurAssam,26.8789602,93.6057847
England,52.3555177,-1.1743197
RallyForRivers,38.7955358,-90.6242945
Election,41.8829298,-87.6300308
Hydrographical,42.013077,-80.346352
Kamrup,26.3160819,91.5983959
RedCrossSociety,30.6857535,76.8428172
BanasRiver,25.7217821,75.69839
RaGa,40.9408148,-73.1054811
Defence,32.0790565,73.7080653
AP,0.9019925,-52.0029565
Kuchaikot,26.5575475,84.3305394
Okay,35.8506548,-95.3182985
RanaAyyub,21.1626028,79.0794444
CongressVice,22.4978159,88.3810172
CREDAIGujarat,23.0006417,72.4999541
BangkokPost,13.7120934,100.5586487
MAL,4.1754959,73.5093474
BJPGovt,17.4856409,78.4145603
BJPMLA,28.8945706,76.5979376
Bareilly,28.3670355,79.4304381
RajasthanRiver,24.5997506,73.6880359
Temple,31.0982344,-97.342782
Kenyan,-0.023559,37.906193
FloodWarningSystem,16.1322924,120.67945
MajorBridges,15.701207,100.116069
RaulGandhi,23.0395677,72.5660045
UP_IndiaTourism,25.3345451,82.9778384
ChaudhryShankarCongress,18.519942,73.856244
Manali,32.2396325,77.1887145
Gajan,43.8968443,4.2148684
HimachalPradesh,31.1048294,77.1733901
Asia,34.047863,100.6196553
Chairman,37.7840687,-122.4175938
LIC,40.744679,-73.9485424
AND,51.9131837,4.5383513
INDIAS,29.7322435,-95.478907
KamalHaasan,3.0265918,101.4414336
RanchoddasCharitableTrust,22.308331,70.818248
Jamiat,31.5330081,74.3217758
DailyNews,40.6979339,-74.0619789
Refill,32.7466357,-117.1464892
Cachar,24.7821253,92.8577105
BanasDairy,24.3130799,71.7134728
Lhuntse,27.8264989,91.135302
NDMAIndia,28.566515,77.199372
IITBombay,19.1334302,72.9132679
Click,29.2342162,-81.0154831
GujGovt,23.2179993,72.6476394
Resort,36.4887342,-92.7760954
Rupani,24.1596488,75.3538914
NSS,41.633591,-83.618553
USTM,26.1017426,91.8465695
Morigoan,26.2599654,92.2630393
Jalore,25.1256823,72.1416132
Nearest,33.206187,-86.7186021
NGO,4.5202506,7.3246534
ModiJi,28.6398889,75.3867905
Haiti,18.971187,-72.285215
U.S.,37.09024,-95.712891
Itanagar,27.0843682,93.6053163
ArunachalFloods,27.9908942,94.2206436
NorthEastIndiaArunachalPradesh,28.2179994,94.7277528
US,37.09024,-95.712891
Brexit,43.7923528,4.6421796
PATIDAR,40.4404933,-74.5278349
Rajyasabha,28.6633975,77.2249779
MirDiamondMine,62.5378482,114.0039649
ActorRamCharan,28.643852,77.314881
APMC,15.3974156,75.094695
Sooooo,29.9194276,71.5353343
Kapil,17.2440964,74.2005683
Bollywood,45.5046235,-122.6343808
NorthEastern,42.3398067,-71.0891717
IAbhi_s,-33.858052,151.0922306
BJPigs,44.9779191,-93.1094557
Goan,15.2993265,74.123996
Surat,21.1702401,72.8310607
Politician,26.8665246,75.7636667
Son,29.2972247,-110.3308814
MPs,43.0484976,-87.9797921
Image,26.570147,-80.065645
Horse,38.9576828,-77.0510175
Donkey,42.955882,-85.652027
TOIIndiaNews,30.7385085,76.7939159
DcRamgarh,23.6523678,85.56121
Carry,51.1187827,16.9891827
ANI,40.694385,-73.99368
Lol,51.4699359,3.5929402
Report,3.11857,101.67602
VladimirPutin,42.471667,74.158333
St.JosephSchool,41.725378,-71.49256
Dehradun,30.3164945,78.0321918
Attack,36.169458,-115.1407514
Grass,43.660153,6.926492
HimmatpurBela,29.5967022,78.0509282
RamSaiwala,29.5925456,78.0680458
Bijnor,29.3724422,78.1358472
Spare,57.2164489,22.269129
Martyrs,41.9519563,-87.6770555
Dhaka,23.810332,90.4125181
TimesNow,8.5228729,76.9512869
National,43.0161264,-88.0341983
Brilliant,40.2647925,-80.6261864
Rajas,38.5437791,-121.7466902
toPM,29.7369502,-95.4641747
RG,36.9306215,14.705431
Feni,23.0159132,91.3975831
Tax,32.9595845,-117.1577589
Debt,40.444375,-79.996715
Aditya,17.0886299,82.0668224
WisconsinBBB,43.0155103,-88.0373309
JON,39.3864579,-76.952633
BRINES,45.0408714,-92.834925
IndependenceDayIndia,8.2439325,77.303315
NortheastIndia,25.5736012,93.2472565
Bagha,24.1974854,88.8371034
Social,40.4567457,-79.9161796
Service,43.6752173,-72.2736826
Tricolour,44.2283415,-76.4946724
Deluge,49.297056,2.109719
CPIMLeaders,9.9104456,76.3180253
Mamata,27.4349302,-82.5237545
DearFriends,34.5018713,-97.9578417
Mankachar,25.5354761,89.8622017
HistoricalFlood,37.7848125,-122.4076124
Prayut,13.7201678,100.5640018
NGOs,4.5202506,7.3246534
Btw,32.3697852,-86.3001554
Harry_Styles,51.4236076,0.0681092
Tommo,34.056304,-117.799551
IndiaAt70,36.1061262,-87.6287496
DonaldTrump,40.561196,-74.383092
BCBtigersTest,45.5165721,-122.6445701
Chutiyo,23.4343094,84.9323234
Nothing,34.4800159,-113.3359264
Sirjan,29.4586676,55.6714051
Kurigram,25.8072414,89.6294746
Govt,33.7531694,-84.393435
Merci,48.8607587,2.3669369
Jan,32.3122283,-90.0764217
TRUE,39.1581417,-91.9166818
PAPPU,22.572646,88.363895
GajrajCorps,19.133882,74.7316915
LowerAssam,26.2006043,92.9375739
Nation,39.10975,-84.508282
INDIAN,41.4954304,-81.6867356
District,40.7540393,-73.9905013
CorruptCongress,38.901048,-77.017576
NCDC,35.594048,-82.5579522
Campus,36.8050364,-76.3493464
Trainee,29.459663,-98.445719
Dangerous,45.0010214,-93.266315
AssamFloodsWould,26.1326798,91.8069753
RollBack,37.438984,-77.510794
BIhar,25.0960742,85.3131194
Pakistan,30.375321,69.345116
Proud,51.4877266,-0.1675516
DinajpurFlood,25.281857,88.9381326
NorthEasternStates,43.2994285,-74.2179326
BANGLADESH,23.684994,90.356331
HOURS,44.277915,3.95455
Lalmonirhat,25.9923398,89.2847251
Barabanki,26.995506,81.2518833
DhubriDistrictAssam,26.1359238,89.9253233
WorldBank,38.8989548,-77.0424472
Ganga,40.6878581,46.3723313
GujaratAssamBihar,23.0341787,72.6294159
GNFC,42.9239,-78.7788417
HonCM,47.048043,-122.896771
ReliefFund,33.6478888,-83.9969516
DhubriAssam,26.0206982,89.9743463
AAZADI,32.2864763,54.0089244
Land,25.9579665,-80.2388604
BangladeshNews,23.8173657,90.4125184
Gangarampur,25.40091,88.5323606
KSNDMC,13.0965423,77.5630529
Did,40.1514438,-75.2239507
Distt,30.6805164,74.761229
BangladeshFlood,22.1585236,92.0169982
NorthBangladesh,23.684994,90.356331
BengaluruRains,13.1573953,77.6016927
BharatRatna,18.9285853,72.8320924
DAKSHIN,38.1776404,-85.6243502
Independence,41.3686645,-81.6379033
ViralVaishnav2,22.2553191,73.1807581
WillTake,38.9201,-123.697501
SouthDinajpur,25.3715308,88.556531
Namaste,45.5345165,-122.6513403
Khumtai,26.5375094,94.0006003
DAKSHINDINAJPUR,25.3715308,88.556531
JanMan,25.054473,121.378185
OUR,35.7176925,-79.798451
Radhanpur,23.8286354,71.6139348
Electricity,29.7307894,-95.4289191
SierraLeone,8.460555,-11.779889
Went,44.666872,-85.513722
Najupura,23.7515272,71.569428
Heard,33.2990406,-85.1479364
Bakhorbori,26.1437216,91.8294664
Security,26.6116119,-80.0884774
Head,43.4859562,-80.1995261
Donation,47.6632122,-122.2952954
KatwalTrust,18.974014,72.8442907
PNB,34.1414493,-118.2250172
Tiranga,52.6549964,-1.1181527
Fakirganj,25.9656306,90.0679615
KalibahadurBattalion,25.6005885,85.2104384
NepaleseArmy,27.708326,85.5193802
JhapaDistrict,26.63982,87.8942451
SanghiBhagwat,22.7195687,75.8577258
Useful,37.3902792,140.3627612
Khawaspur,32.7138886,73.9874105
Indep,40.7547084,-73.9863483
Saved,32.7953422,-88.0292426
Flag,35.8152143,-92.3912362
MainStreamMedia,41.900005,-87.6615375
Mushfiq,45.3506628,-75.6640884
Rangpur,25.7438916,89.275227
Commitment,40.6503535,-111.514736
RedFort,28.6561592,77.2410203
INC,40.7134088,-74.011926
UttarBanga,26.7011315,88.4584594
BLRCity,12.9715987,77.5945627
Nagarbera,26.1001347,90.979677
Humanitarian,40.6079498,-111.9344938
MoynulIslam,22.5045519,91.8076109
NCC,40.7297591,-73.5923812
Delay,34.8225676,72.4132389
States,29.7519042,-95.3736058
Mahottari,26.8761922,85.80766
MissionVasudev,23.0126045,72.518409
BusinessStandard,28.6304135,77.2415526
Contribute,41.648113,-70.542579
UP,26.8467088,80.9461592
Muzaffarpur,26.1208876,85.3647201
KoshiRiver,26.107389,86.8551096
AbdeshKumar,26.7892383,80.8820591
EntireBangladesh,24.7005809,91.9559862
Disaster,38.8331528,-77.1890255
UML,42.652136,-71.3268738
Villages,28.927019,-82.0037608
FloodReliefWork,37.103954,118.560337
independencedayI,45.5515429,-97.6709522
Begum,33.8886603,-84.0622644
Honesty,50.1574838,5.22696
Sagauli,26.761669,84.7411879
KarnatakaGovt,12.8919029,74.854275
KuchaikotBlock,26.5575475,84.3305394
HindustanTimes,30.906587,75.840648
Massive,51.225691,-115.787383
Punjab,31.1471305,75.3412179
AzlanAasif,31.5147296,74.2997211
UTTAR,26.8467088,80.9461592
PRADESH,26.8467088,80.9461592
BangladeshRangpurDivision,25.8483388,88.9413865
Amidst,13.110107,75.517222
VOANews,34.056668,-118.448818
Arunachal,28.2179994,94.7277528
Unit,42.3221884,-71.2636514
Silatoo,27.624729,95.826767
Deobil,27.1837639,94.070823
Namsai,27.6692115,95.8644018
SpiritOfIndia,28.6991873,77.114263
Charity,40.9506459,-74.141208
Thr,32.7624266,-97.1031798
Sindh,25.8943018,68.5247149
DhubriSchoolFrom,26.0248555,89.9806885
Makawanpur,27.5546357,85.023346
SITUATION,40.7445992,-73.9865382
FloodLevel,48.4143367,-122.3393644
Asst,39.8031353,-77.0175628
Teacher,40.737025,-73.9877829
Salmara,26.20339,89.6228105
Azamnagar,25.5560894,87.8524572
Rice,44.2749995,-93.3388917
PICS,44.989629,-93.2030617
EastChamparan,26.6098139,84.8567932
FarWest,32.7183382,-96.6820478
INGOs,33.5027164,-111.9956046
SouthDinajpurFlood,25.281857,88.9381326
KalyaniBharatgas,25.8579,87.53897
Americares,41.0647961,-73.5196369
Make,44.9770584,-93.2688474
Tarari,25.2050064,84.4093876
PatnaLocal,25.5940947,85.1375645
FloodPhoto,43.0955268,-77.6220957
SpecialTrain,40.0284446,-76.2188516
HeyGod,35.7424579,-108.7746116
CPI,35.155656,-80.949844
God,47.6942316,19.140119
Dumariaghat,26.3612935,84.7485663
Gopalganj,26.4685472,84.4433318
DtsMy,32.7945265,-96.780518
Till,38.9704705,-104.74397
IndiaAt71,35.7739349,-83.5388282
Sylhet,24.904539,91.8611011
ArariaDistrictBihar,26.1108142,87.3016132
Kadwa,25.6395434,87.7418842
IndiaBihar,25.0960742,85.3131194
Medical,34.0985516,-118.3449879
Patriotism,19.3962164,-99.1807338
Dry,51.9132708,-0.208642
BrajeshMisra,26.7394545,83.3680269
Children,40.4830248,-74.459239
AzadHigh,23.361842,85.3298289
Due,41.8931452,-87.6264703
ClimateChangeIsReal,17.44191,78.408769
Freedom,36.938468,-121.8021647
BBMP,13.0578062,77.5017123
Heartfelt,37.7390245,-122.416927
Jaitapur,19.1242982,77.1790708
Haiku,41.5857844,-85.8343006
NHK,38.9054403,-77.0462042
Relif,35.6519187,-91.7246856
BiharNews,25.6296043,85.0475061
Inspite,38.3865196,-81.9203825
HeroAnanta,26.1184273,85.3776985
Tribute,33.1008916,-96.9328077
Highly,35.996603,120.141212
FloodNews,37.0709051,-76.4723701
Nepalese,40.7006697,-73.9036372
AssamNagaon,26.3463713,92.6840426
NH28B,26.8087053,84.502585
Maximum,30.1746868,-95.5730837
BengalCM,24.9652016,88.2266951
Syedpur,25.7829542,88.8982666
Moirabari,26.4535013,92.424577
Tufanganj,26.3304643,89.6675144
DergaonRevenueCircle,26.7069564,93.972485
Fund,29.4219787,-98.4788227
IFRCAsiaPacific,28.5789749,77.1652561
Love,33.985839,-97.2221421
Basantpur,26.0540752,84.2463188
Maintand,49.8280734,10.2041525
Abdesh,27.0309038,78.8029562
Northern,18.4448963,30.1589303
DrGKC,31.4668561,74.4672069
FlagHoisting,29.77835,-95.6342602
Raninagar,24.2217631,88.5480729
Lake,34.242901,-117.275233
Campaign,40.1164204,-88.2433829
ReliefCollection,17.4029909,78.46822
MohitTanwar_,22.5872141,88.3397707
ALERT,39.16033,-85.6783093
HealthServices,41.8239667,-71.4023376
DispurHospital,26.149691,91.7865839
SusmitI,24.8238266,92.8004605
Papon,45.102894,-0.381929
Tweet,41.9739749,-87.6552584
Alert,39.16033,-85.6783093
Oneindia,28.612802,77.362668
Northbegal,22.9867569,87.8549755
VandeMataram,23.1215224,72.5472183
WomenRight,30.905197,121.511063
PurniaDistrict,25.7771391,87.4752551
Embankment,51.5072554,-0.1221937
MahanadaRiver,24.8449453,88.1434074
HappyIndependence,44.989731,-93.7244259
Gurudev,34.0557597,-118.3599293
Wire,41.8650312,-87.7946263
BiratnagarAirport,26.482195,87.263316
DispurHospitals,26.149691,91.7865839
HDFCLIFEMySchool,24.4911955,86.6881431
PharmacistLata,23.1267287,88.4655002
YogiAdityanath,27.8765129,78.0644579
Rivan,51.614961,4.768932
Facebook,37.4845317,-122.1474481
IndependenceDayIndiaBorder,31.604757,74.574136
TripuraFlood,23.8622738,91.2824968
Resp,35.9728467,-83.9881201
Commissioner,33.9535032,-84.5485241
HappyIndependnce,44.989731,-93.7244259
Communal,40.2352617,-111.6582226
Happy,56.9132971,24.0990636
PATRIOTISM,19.3962164,-99.1807338
Balrampur,27.4308339,82.3017728
Jhapa,26.63982,87.8942451
Oxfamindia,28.623465,77.2313515
Airport,45.5897694,-122.5950942
Illegal,39.75087,-104.9999992
Unity,44.6111643,-69.3345032
FloodOfBangladesh,22.1585236,92.0169982
Ppl,40.2591801,-76.858022
MorungExpress,25.9145616,93.7070202
KrishnaBMahara,23.0182917,72.5678491
GOI,35.5196869,140.0845892
BiharCMNitish,25.6013266,85.1077662
Look,32.9547771,-96.812981
Basua,26.268524,85.6139333
Benibad,26.1441809,85.6935624
Runisaidpur,26.3888887,85.5043671
High,35.9723841,-79.9953079
Republic,42.335054,-83.0549449
IndianMuslim,37.4164212,-122.0968457
Nalbari,26.4446185,91.4410527
FAKE,11.75,9.533333
GANDUJI,17.9596054,78.4651976
FAMILY,36.1622759,-115.1385272
Jorhat,26.7465203,94.2025859
Natore,24.410243,89.0076177
KishanganjFlood,28.711514,77.216281
BiharTeams,26.213161,84.354768
NationalDisasterResponseForce,28.565947,77.182647
Patna,25.5940947,85.1375645
Bettiah,26.8028048,84.5169757
Motihari,26.6469624,84.9088938
Ashok_Gajapathi,18.107376,83.3914582
BiharEtv,25.6119994,85.1303771
Kashmir,33.778175,76.5761714
Aaadi,34.0348733,-84.3411895
BWDB,23.761221,90.396688
ArmyUnit,17.468501,78.4734106
Jamshedpur,22.8045665,86.2028754
Dastak,28.614787,77.277599
NortheastStoppedTill,24.7955535,92.09637
RailwayOfficial,26.4680375,74.6433556
BiharSri,30.88727,75.894266
Mein,20.0359346,96.189163
NAMSAI,27.6692115,95.8644018
ChownaMein,27.6647256,95.8738267
JamaatUlama,28.6309308,77.2441075
DilipGhosh,22.5261875,88.3642647
New,41.8876736,-87.6236084
ClintonFdn,34.7463205,-92.2583973
Chure,46.8507835,9.5319859
Sad,52.4519832,16.7280532
AssamAssociation,28.5424998,77.1779549
Mumbai,19.0759837,72.8776559
Barcelona,41.3850639,2.1734035
RollsBack,37.438984,-77.510794
InfrastructureProjects,38.9177918,-77.2781793
